Config,DataFile,Strategy,StrategyLabel,RunID,Seed,K,N2Raw,Users,Candidates,InitialCost,FinalCost,ImprovementPct,Iterations,InitialCoverage,FinalCoverage,InitialSolution,FinalSolution,FinalGapPct,JaccardToBest
5_130,data/input_data_5_130_8_new.xlsx,random,Random,41,83,5,6,130,10,39709.24408180855,19326.355670754936,51.330336002017596,5,0.4,0.6230769230769231,1 3 7 8 9,0 3 4 6 7,0.0,1.0
5_130,data/input_data_5_130_8_new.xlsx,random,Random,42,84,5,6,130,10,31106.915276187792,19326.355670754936,37.87119198685323,7,0.5384615384615384,0.6230769230769231,0 4 7 8 9,0 3 4 6 7,0.0,1.0
5_130,data/input_data_5_130_8_new.xlsx,random,Random,43,85,5,6,130,10,51818.79298820062,19326.355670754936,62.703964032594044,8,0.3076923076923077,0.6230769230769231,1 3 5 6 8,0 3 4 6 7,0.0,1.0
5_130,data/input_data_5_130_8_new.xlsx,random,Random,44,86,5,6,130,10,34418.54766309025,19326.355670754936,43.8490087962656,6,0.45384615384615384,0.6230769230769231,0 5 7 8 9,0 3 4 6 7,0.0,1.0
5_130,data/input_data_5_130_8_new.xlsx,random,Random,45,87,5,6,130,10,33022.097869574616,19326.355670754936,41.47447643366853,3,0.4307692307692308,0.6230769230769231,1 2 3 6 9,0 3 4 6 7,0.0,1.0
5_130,data/input_data_5_130_8_new.xlsx,random,Random,46,88,5,6,130,10,48300.31461277908,19326.355670754936,59.98710189427698,5,0.3769230769230769,0.6230769230769231,1 3 5 6 7,0 3 4 6 7,0.0,1.0
5_130,data/input_data_5_130_8_new.xlsx,random,Random,47,89,5,6,130,10,25687.2571109952,19326.355670754936,24.762867490112587,2,0.5769230769230769,0.6230769230769231,0 1 2 4 7,0 3 4 6 7,0.0,1.0
5_130,data/input_data_5_130_8_new.xlsx,random,Random,48,90,5,6,130,10,38639.99667901317,19326.355670754936,49.983547277963915,3,0.4230769230769231,0.6230769230769231,1 3 4 5 7,0 3 4 6 7,0.0,1.0
5_130,data/input_data_5_130_8_new.xlsx,random,Random,49,91,5,6,130,10,46133.53756972475,19326.355670754936,58.10779600080375,6,0.3384615384615385,0.6230769230769231,1 2 3 6 8,0 3 4 6 7,0.0,1.0
5_130,data/input_data_5_130_8_new.xlsx,density_topk,Density,0,42,5,6,130,10,25116.984113765287,19326.355670754936,23.054632740866428,3,0.5846153846153846,0.6230769230769231,0 3 4 7 9,0 3 4 6 7,0.0,1.0
5_130,data/input_data_5_130_8_new.xlsx,distance_sum,DistSum,0,42,5,6,130,10,32129.50812408478,19326.355670754936,39.848579081521635,5,0.5,0.6230769230769231,0 4 5 7 9,0 3 4 6 7,0.0,1.0
5_130,data/input_data_5_130_8_new.xlsx,greedy_marginal,Greedy,0,42,5,6,130,10,19326.355670754936,19326.355670754936,0.0,0,0.6230769230769231,0.6230769230769231,0 3 4 6 7,0 3 4 6 7,0.0,1.0
5_130,data/input_data_5_130_8_new.xlsx,density_diverse,Diverse,0,42,5,6,130,10,24162.331150699618,19326.355670754936,20.014523639225335,1,0.6,0.6230769230769231,0 2 3 4 7,0 3 4 6 7,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,0,42,15,15,130,30,2816.809495226026,335.9290527544971,88.07412949566397,7,0.9384615384615385,0.9923076923076923,0 1 2 3 4 7 8 13 17 18 20 23 24 27 28,0 4 6 7 8 13 15 16 17 18 20 23 24 27 28,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,1,43,15,15,130,30,6065.693741931502,335.9290527544971,94.46181975142835,10,0.8769230769230769,0.9923076923076923,0 1 3 4 9 11 13 14 15 16 19 21 22 24 26,0 1 4 7 8 11 14 15 16 18 19 21 22 24 26,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,2,44,15,15,130,30,9218.889853964884,335.9290527544971,96.35607911499214,11,0.823076923076923,0.9923076923076923,0 3 5 7 9 12 13 16 17 18 20 22 24 25 26,4 7 8 12 14 15 16 17 18 20 22 24 25 26 27,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,3,45,15,15,130,30,4776.5335100421635,335.9290527544971,92.96709523657185,12,0.9,0.9923076923076923,0 2 3 8 9 10 13 15 17 18 22 24 25 27 29,4 8 12 13 14 15 16 17 18 21 22 24 25 27 29,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,4,46,15,15,130,30,8386.421362603543,335.9290527544971,95.99436949051402,7,0.8461538461538461,0.9923076923076923,0 1 2 4 7 12 16 17 18 20 24 25 26 28 29,4 7 8 12 15 16 17 18 20 24 25 26 27 28 29,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,5,47,15,15,130,30,3690.570283672223,335.9290527544971,90.8976383882808,9,0.9230769230769231,0.9923076923076923,0 1 2 3 8 10 11 12 13 14 16 17 18 20 27,0 4 7 8 12 13 14 15 16 17 18 19 20 22 27,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,6,48,15,15,130,30,8913.430067248182,335.9290527544971,96.23120336144393,10,0.8384615384615385,0.9923076923076923,3 4 5 6 7 9 10 13 15 16 17 22 26 27 29,0 4 7 8 12 13 14 15 16 17 18 22 26 27 29,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,7,49,15,15,130,30,5208.784276308539,335.9290527544971,93.55072057250622,13,0.8923076923076924,0.9923076923076923,1 2 3 4 7 8 10 11 13 14 16 17 20 21 24,1 4 8 10 11 12 13 14 15 16 17 18 20 21 24,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,8,50,15,15,130,30,7713.365755017829,335.9290527544971,95.64484476136812,16,0.8307692307692308,0.9923076923076923,2 4 7 8 10 11 15 17 20 21 22 24 25 27 29,4 8 12 14 15 16 17 18 20 21 22 24 25 27 29,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,9,51,15,15,130,30,4989.391632438736,335.9290527544971,93.26713400145941,6,0.9076923076923077,0.9923076923076923,5 7 8 10 12 14 16 17 19 22 24 26 27 28 29,4 7 8 12 15 16 17 18 19 22 24 26 27 28 29,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,10,52,15,15,130,30,3882.8745209591834,335.9290527544971,91.34844427907207,3,0.9230769230769231,0.9923076923076923,0 1 4 5 8 11 13 14 15 16 20 23 24 27 28,2 4 5 8 11 13 14 15 16 20 23 24 25 27 28,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,11,53,15,15,130,30,6101.670572294056,335.9290527544971,94.49447411533728,7,0.8769230769230769,0.9923076923076923,0 1 5 6 11 14 15 16 19 20 22 24 25 26 27,0 4 7 8 14 15 16 18 19 20 22 24 25 26 27,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,12,54,15,15,130,30,4232.165457084467,335.9290527544971,92.06247827120828,4,0.9153846153846154,0.9923076923076923,4 6 7 9 10 12 14 15 16 17 18 22 24 27 29,4 7 8 10 12 14 15 16 17 18 19 22 24 27 29,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,13,55,15,15,130,30,4983.487200647374,335.9290527544971,93.25915690701767,7,0.9,0.9923076923076923,2 4 5 6 9 11 12 15 16 17 23 24 25 26 29,1 4 8 11 12 15 16 17 18 23 24 25 26 28 29,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,14,56,15,15,130,30,2551.4507788861165,335.9290527544971,86.8338023396574,6,0.9461538461538461,0.9923076923076923,0 2 3 7 8 9 10 11 13 15 16 17 20 27 28,0 4 7 8 10 12 13 15 16 17 18 19 20 27 28,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,15,57,15,15,130,30,2114.598969149127,335.9290527544971,84.11381743510125,4,0.9538461538461539,0.9923076923076923,0 1 5 7 9 10 11 12 13 15 16 18 19 25 28,1 4 7 8 9 10 11 12 13 15 16 18 19 25 28,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,16,58,15,15,130,30,3143.379220120289,335.9290527544971,89.31312357719149,6,0.9307692307692308,0.9923076923076923,1 6 8 9 11 12 13 14 18 20 21 23 24 27 28,0 4 8 11 13 14 15 16 18 20 21 23 24 27 28,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,17,59,15,15,130,30,7604.048563211665,335.9290527544971,95.58223425374057,9,0.8615384615384616,0.9923076923076923,0 2 4 7 9 12 14 15 18 19 20 21 22 23 25,4 8 9 12 14 15 16 18 19 20 21 22 23 25 27,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,18,60,15,15,130,30,2696.207366438057,335.9290527544971,87.54068188759935,11,0.9384615384615385,0.9923076923076923,1 2 4 5 7 8 9 10 12 14 15 18 20 26 29,4 7 8 12 14 15 16 17 18 20 22 24 26 27 29,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,19,61,15,15,130,30,7551.644751380038,335.9290527544971,95.55157765209881,12,0.8461538461538461,0.9923076923076923,0 2 5 6 9 10 11 12 14 15 17 19 24 25 29,1 4 7 8 11 12 14 15 16 17 18 19 24 25 29,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,20,62,15,15,130,30,4710.748370832135,335.9290527544971,92.86888141097724,8,0.9,0.9923076923076923,0 2 5 7 8 9 11 14 16 18 20 21 27 28 29,4 8 10 11 12 14 15 16 18 20 21 25 27 28 29,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,21,63,15,15,130,30,3398.962370035995,335.9290527544971,90.11671751014592,5,0.9230769230769231,0.9923076923076923,1 2 6 8 9 12 14 15 18 20 21 23 24 27 29,4 8 9 12 14 15 16 17 18 20 21 23 24 27 29,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,22,64,15,15,130,30,2284.3467125925577,335.9290527544971,85.29430533015527,9,0.9461538461538461,0.9923076923076923,0 2 3 4 6 8 12 13 14 15 17 19 20 21 23,0 4 8 13 14 15 16 17 18 19 20 21 22 23 27,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,23,65,15,15,130,30,12547.229814969296,335.9290527544971,97.32268351095539,13,0.8076923076923077,0.9923076923076923,2 7 9 10 13 14 16 17 21 23 24 25 26 28 29,0 4 8 15 16 17 18 21 23 24 25 26 27 28 29,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,24,66,15,15,130,30,2689.8041107067083,335.9290527544971,87.511021660747,9,0.9384615384615385,0.9923076923076923,2 3 4 5 7 8 9 13 14 15 16 17 24 25 28,1 4 7 8 11 12 14 15 16 17 18 19 24 25 28,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,25,67,15,15,130,30,9259.550509839728,335.9290527544971,96.37208034669158,10,0.8307692307692308,0.9923076923076923,1 2 3 5 6 8 13 14 15 19 22 23 24 26 27,0 4 7 8 11 14 15 16 18 19 22 23 24 26 27,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,26,68,15,15,130,30,6041.538376256574,335.9290527544971,94.43967691946295,5,0.8692307692307693,0.9923076923076923,3 7 8 10 11 13 14 15 16 18 19 22 23 28 29,0 1 4 8 11 13 15 16 17 18 19 22 23 28 29,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,27,69,15,15,130,30,6750.642210036558,335.9290527544971,95.023746744346,15,0.8615384615384616,0.9923076923076923,1 2 3 5 10 11 13 14 17 18 19 21 23 25 29,0 4 8 14 15 16 17 18 19 21 22 23 25 27 29,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,28,70,15,15,130,30,10173.338080936912,335.9290527544971,96.69794663185361,14,0.8,0.9923076923076923,3 4 6 7 9 10 12 13 14 19 22 23 25 28 29,1 4 8 11 12 14 15 16 18 19 22 23 25 28 29,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,29,71,15,15,130,30,7850.136948658173,335.9290527544971,95.72072366442067,8,0.8461538461538461,0.9923076923076923,0 1 2 4 6 8 10 16 19 22 24 25 26 27 28,0 4 7 8 11 15 16 18 19 22 24 25 26 27 28,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,30,72,15,15,130,30,7891.252875654908,335.9290527544971,95.74302004956826,11,0.8384615384615385,0.9923076923076923,2 4 5 7 9 10 11 12 17 19 22 23 24 25 27,4 7 8 11 12 14 15 16 18 19 22 23 24 25 27,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,31,73,15,15,130,30,5676.24992553134,335.9290527544971,94.08184880578436,5,0.8769230769230769,0.9923076923076923,2 3 5 6 8 9 12 14 15 16 17 18 25 26 27,4 7 8 9 10 11 12 14 15 16 17 18 25 26 27,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,32,74,15,15,130,30,2436.575115280991,335.9290527544971,86.213063958188,8,0.9461538461538461,0.9923076923076923,3 5 6 8 9 10 11 14 16 18 19 24 26 27 29,0 4 7 8 10 11 14 15 16 18 19 24 26 27 29,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,33,75,15,15,130,30,5181.778473851315,335.9290527544971,93.51710895304213,3,0.8923076923076924,0.9923076923076923,1 2 3 8 10 11 13 14 15 16 18 21 22 23 29,0 1 4 8 10 11 13 14 15 16 18 21 22 23 29,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,34,76,15,15,130,30,4581.627589368875,335.9290527544971,92.66791012141665,6,0.9076923076923077,0.9923076923076923,1 2 6 7 9 10 11 12 13 14 15 21 22 25 28,1 4 7 8 11 12 13 14 15 16 18 21 22 25 28,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,35,77,15,15,130,30,5704.039049624611,335.9290527544971,94.11068104842997,4,0.9,0.9923076923076923,0 3 4 6 7 8 9 10 15 16 17 19 25 26 29,2 4 6 7 8 9 10 15 16 17 19 25 26 27 29,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,36,78,15,15,130,30,2275.6841428053067,335.9290527544971,85.2383269525099,7,0.9461538461538461,0.9923076923076923,1 3 4 6 8 9 12 13 15 18 20 21 23 26 28,0 1 4 8 10 11 13 15 16 18 20 21 23 26 28,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,37,79,15,15,130,30,3353.5278101824724,335.9290527544971,89.98281595475366,7,0.9230769230769231,0.9923076923076923,0 2 3 4 5 6 7 11 14 15 19 22 24 27 29,4 5 7 8 11 14 15 16 18 19 22 24 25 27 29,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,38,80,15,15,130,30,9190.558469015812,335.9290527544971,96.34484613870836,9,0.8384615384615385,0.9923076923076923,0 1 7 8 11 12 13 17 21 22 23 24 26 27 28,4 8 12 15 16 17 18 20 21 22 23 24 26 27 28,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,39,81,15,15,130,30,8811.608173280076,335.9290527544971,96.18765330745013,8,0.823076923076923,0.9923076923076923,0 4 5 9 10 12 14 15 16 17 21 25 26 27 28,4 8 10 12 14 15 16 17 18 20 21 25 26 27 28,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,40,82,15,15,130,30,10334.272028646503,335.9290527544971,96.74936897516048,9,0.8,0.9923076923076923,1 3 4 5 6 8 9 13 15 16 21 23 24 27 28,0 4 7 8 9 11 13 15 16 18 21 23 24 27 28,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,41,83,15,15,130,30,3973.3175760975655,335.9290527544971,91.54537621721056,10,0.9153846153846154,0.9923076923076923,1 2 4 5 6 9 12 14 15 19 20 22 25 27 28,4 7 8 9 12 14 15 16 18 19 20 22 25 27 28,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,42,84,15,15,130,30,8929.193955838226,335.9290527544971,96.2378569172545,11,0.823076923076923,0.9923076923076923,0 1 4 6 9 10 11 14 15 16 17 21 23 24 25,0 1 4 7 8 11 14 15 16 17 18 21 23 24 25,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,43,85,15,15,130,30,6481.936056204568,335.9290527544971,94.81745808903895,9,0.8692307692307693,0.9923076923076923,3 6 7 10 11 12 14 18 19 21 22 26 27 28 29,4 8 11 12 15 16 18 19 21 22 24 26 27 28 29,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,44,86,15,15,130,30,10508.662858333595,335.9290527544971,96.80331306386809,11,0.8,0.9923076923076923,0 2 3 9 10 12 16 17 20 21 23 24 25 26 27,4 8 12 14 15 16 17 18 20 21 23 24 25 26 27,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,45,87,15,15,130,30,6851.049167677054,335.9290527544971,95.09667724559043,10,0.8769230769230769,0.9923076923076923,0 3 4 6 8 10 11 17 20 22 23 24 25 26 28,0 1 4 8 11 15 16 18 20 22 23 24 25 26 28,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,46,88,15,15,130,30,7981.379251250175,335.9290527544971,95.79109020910292,7,0.8461538461538461,0.9923076923076923,0 3 4 5 6 7 10 12 14 16 18 20 22 24 27,4 7 8 10 12 14 15 16 17 18 19 20 22 24 27,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,47,89,15,15,130,30,2524.9012449526167,335.9290527544971,86.69535874220692,8,0.9461538461538461,0.9923076923076923,2 4 6 8 9 10 11 13 19 22 24 26 27 28 29,0 4 7 8 11 15 16 18 19 22 24 26 27 28 29,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,48,90,15,15,130,30,5166.186417765384,335.9290527544971,93.49754295355447,4,0.9076923076923077,0.9923076923076923,2 6 8 9 11 14 15 18 20 21 22 23 24 26 28,0 1 4 8 11 15 16 18 20 21 22 23 24 26 28,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,random,Random,49,91,15,15,130,30,1799.6689188861637,335.9290527544971,81.3338415066696,7,0.9615384615384616,0.9923076923076923,2 5 6 7 8 11 12 14 18 20 21 22 25 26 27,4 7 8 11 12 14 15 16 18 20 21 22 25 26 27,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,density_topk,Density,0,42,15,15,130,30,8627.79591184773,335.9290527544971,96.10643255604602,13,0.8384615384615385,0.9923076923076923,0 6 8 9 10 12 14 17 20 21 22 24 25 26 28,4 8 12 15 16 17 18 20 21 22 24 25 26 27 28,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,distance_sum,DistSum,0,42,15,15,130,30,14015.016625407105,335.9290527544971,97.60307774344336,20,0.7307692307692307,0.9923076923076923,0 5 6 9 10 12 14 17 19 21 22 24 25 26 28,0 4 8 15 16 18 19 20 21 22 24 25 26 27 28,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,greedy_marginal,Greedy,0,42,15,15,130,30,335.9290527544971,335.9290527544971,0.0,0,0.9923076923076923,0.9923076923076923,0 1 2 4 7 8 10 11 12 13 14 15 16 21 22,0 1 2 4 7 8 10 11 12 13 14 15 16 21 22,0.0,1.0
15_130,data/input_data_15_130_8_new.xlsx,density_diverse,Diverse,0,42,15,15,130,30,8627.79591184773,335.9290527544971,96.10643255604602,13,0.8384615384615385,0.9923076923076923,0 6 8 9 10 12 14 17 20 21 22 24 25 26 28,4 8 12 15 16 17 18 20 21 22 24 25 26 27 28,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,0,42,20,20,130,40,1608.7527787836707,0.0,100.0,3,0.9615384615384616,1.0,0 1 2 5 6 7 8 14 15 16 17 19 20 27 29 31 33 37 38 39,2 3 5 6 7 8 14 15 16 17 19 20 27 29 31 33 36 37 38 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,1,43,20,20,130,40,3638.12315919796,0.0,100.0,2,0.9307692307692308,1.0,1 2 5 6 9 11 12 13 16 17 18 19 23 24 29 31 32 33 36 38,1 5 6 8 9 11 12 13 16 17 18 19 23 24 29 31 32 33 36 38,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,2,44,20,20,130,40,7208.109332978493,0.0,100.0,6,0.8692307692307693,1.0,0 1 3 5 7 9 11 14 16 18 20 22 24 26 29 32 33 34 36 37,1 7 8 9 11 12 14 15 16 18 20 22 24 26 29 32 33 34 36 37,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,3,45,20,20,130,40,5278.902702559437,0.0,99.99999999999999,4,0.8846153846153846,1.0,0 1 3 4 5 9 15 16 17 19 20 21 23 25 26 27 28 31 32 34,2 5 6 8 9 15 16 17 19 20 21 23 25 26 27 28 31 32 34 36,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,4,46,20,20,130,40,9899.895834565203,0.0,100.0,12,0.8384615384615385,1.0,0 1 2 4 9 10 14 16 17 20 25 26 29 31 32 33 34 37 38 39,6 8 14 16 17 18 20 23 25 26 27 29 31 32 33 34 36 37 38 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,5,47,20,20,130,40,7362.9077192378,0.0,100.0,9,0.8384615384615385,1.0,0 1 3 4 8 12 13 15 16 19 21 22 24 25 27 29 31 32 34 35,6 8 11 12 13 15 16 18 19 21 22 24 25 27 29 31 32 34 35 36,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,6,48,20,20,130,40,2918.5053163276534,0.0,99.99999999999999,2,0.9384615384615385,1.0,3 4 5 6 7 8 12 15 16 19 20 21 25 27 31 32 34 35 38 39,2 5 6 7 8 12 15 16 19 20 21 25 27 31 32 34 35 36 38 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,7,49,20,20,130,40,5387.383099777389,0.0,99.99999999999999,6,0.8923076923076924,1.0,1 2 3 4 7 9 14 16 17 18 19 20 22 23 26 31 32 35 36 39,5 6 7 8 9 14 16 17 18 19 20 22 23 26 27 31 32 35 36 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,8,50,20,20,130,40,4101.848802017338,0.0,100.0,11,0.9076923076923077,1.0,2 3 4 5 6 7 10 11 14 15 17 20 21 23 26 28 30 31 34 38,0 1 8 11 13 14 15 16 17 18 20 21 23 26 28 30 31 34 36 38,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,9,51,20,20,130,40,1093.0399899699842,0.0,100.0,1,0.9769230769230769,1.0,8 10 11 12 14 15 16 17 18 20 21 22 23 25 29 32 33 35 36 39,1 8 11 12 14 15 16 17 18 20 21 22 23 25 29 32 33 35 36 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,10,52,20,20,130,40,1488.9647479038094,0.0,100.0,8,0.9692307692307692,1.0,0 1 2 3 5 8 10 11 12 13 14 17 20 23 25 26 30 32 34 39,1 6 8 10 11 12 13 14 15 17 18 20 23 25 26 30 32 34 36 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,11,53,20,20,130,40,4884.937523110847,0.0,100.0,7,0.8846153846153846,1.0,1 4 5 8 11 13 22 23 27 28 29 30 31 32 33 34 35 36 37 39,6 8 11 13 17 18 22 23 27 28 29 30 31 32 33 34 35 36 37 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,12,54,20,20,130,40,3245.525549171248,0.0,100.0,6,0.9307692307692308,1.0,1 6 8 10 12 14 15 17 18 19 23 24 26 28 30 31 32 34 35 38,8 12 14 15 17 18 19 20 23 24 26 27 28 30 31 32 34 35 36 38,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,13,55,20,20,130,40,5758.6774470060245,0.0,100.0,3,0.8846153846153846,1.0,5 9 10 11 12 15 16 17 19 21 22 23 24 27 29 30 35 36 38 39,8 10 11 12 15 16 17 18 19 21 22 23 24 27 29 30 35 36 38 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,14,56,20,20,130,40,3953.384537331962,0.0,100.0,6,0.9230769230769231,1.0,0 2 6 8 10 11 14 18 19 20 23 24 26 30 31 33 34 35 38 39,0 1 6 8 11 16 18 19 20 23 24 26 30 31 33 34 35 36 38 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,15,57,20,20,130,40,2405.0036412279796,0.0,100.0,6,0.9461538461538461,1.0,0 1 2 5 11 12 13 14 16 18 19 20 23 26 27 30 32 33 37 38,6 8 11 12 13 14 15 16 18 19 20 23 26 27 30 32 33 36 37 38,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,16,58,20,20,130,40,3599.7433673379696,0.0,100.0,10,0.9230769230769231,1.0,2 3 8 9 12 13 14 18 19 22 25 28 29 30 32 33 36 37 38 39,1 7 8 11 13 14 15 18 19 22 25 28 29 30 32 33 36 37 38 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,17,59,20,20,130,40,990.1357817239991,0.0,100.0,3,0.9769230769230769,1.0,0 1 5 8 9 10 12 14 15 17 18 19 23 24 25 28 29 31 36 38,5 8 9 10 12 14 15 16 17 18 19 23 24 25 27 28 29 31 36 38,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,18,60,20,20,130,40,1535.4664793704883,0.0,100.0,5,0.9615384615384616,1.0,1 2 4 5 7 9 12 14 16 18 19 21 25 27 28 29 30 31 32 36,6 7 8 9 10 11 12 14 16 18 19 21 25 27 28 29 30 31 32 36,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,19,61,20,20,130,40,4614.299367506696,0.0,100.0,9,0.9,1.0,0 1 2 5 10 11 12 13 14 16 18 20 25 30 31 33 35 37 38 39,6 8 10 12 13 14 16 18 20 21 25 27 30 31 33 35 36 37 38 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,20,62,20,20,130,40,6487.609642476256,0.0,100.0,5,0.8692307692307693,1.0,0 3 4 5 8 10 11 15 16 19 20 22 23 24 29 30 35 36 38 39,1 5 8 10 11 15 16 18 19 20 22 23 24 25 29 30 35 36 38 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,21,63,20,20,130,40,2025.5935576126715,0.0,100.0,7,0.9538461538461539,1.0,1 2 4 5 6 7 9 16 18 19 20 21 23 24 26 28 30 34 38 39,0 8 9 11 15 16 18 19 20 21 23 24 26 27 28 30 34 36 38 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,22,64,20,20,130,40,2774.5056605337722,0.0,100.0,3,0.9384615384615385,1.0,0 1 2 6 7 9 12 13 14 17 21 23 24 25 27 30 32 34 36 39,2 7 8 9 11 12 13 14 15 17 21 23 24 25 27 30 32 34 36 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,23,65,20,20,130,40,1668.4125267917916,0.0,100.0,7,0.9615384615384616,1.0,2 6 7 8 13 14 15 17 18 20 21 26 28 29 32 33 34 35 38 39,8 12 13 14 15 17 18 20 21 26 27 28 29 32 33 34 35 36 38 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,24,66,20,20,130,40,2808.5313839389805,0.0,99.99999999999999,4,0.9384615384615385,1.0,2 4 5 6 11 13 14 15 16 18 19 22 25 26 27 28 30 31 33 39,0 7 8 11 13 14 15 16 18 19 22 25 26 27 28 30 31 33 36 39,0.0,1.0
20_130,data/input_data_20_130_8_new.xlsx,random,Random,25,67,20,20,130,40,8717.770191738908,0.0,100.0,9,0.8307692307692308,1.0,1 4 5 6 7 9 14 17 20 21 24 26 27 28 29 31 34 35 36 37,2 6 8 9 12 14 16 17 20 21 24 26 27 28 29 31 34 35 36 37,0.0,1.0
